CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_3_4_1.txt 	 198 	 216 	 0.859999 	 6 	 1048946.000000
instancesConflicts/BPPC_3_4_2.txt 	 201 	 215 	 0.883033 	 6 	 1000789.000000
instancesConflicts/BPPC_3_4_3.txt 	 202 	 218 	 0.859175 	 6 	 1126160.000000
instancesConflicts/BPPC_3_4_4.txt 	 204 	 214 	 0.913374 	 7 	 1054184.000000
instancesConflicts/BPPC_3_4_5.txt 	 206 	 211 	 0.950503 	 21 	 1883319.000000
instancesConflicts/BPPC_3_4_6.txt 	 206 	 217 	 0.905347 	 11 	 1714438.000000
instancesConflicts/BPPC_3_4_7.txt 	 207 	 220 	 0.891790 	 8 	 1227048.000000
instancesConflicts/BPPC_3_4_8.txt 	 204 	 211 	 0.948413 	 16 	 1636497.000000
instancesConflicts/BPPC_3_4_9.txt 	 196 	 206 	 0.905325 	 6 	 883902.000000
instancesConflicts/BPPC_3_4_10.txt 	 202 	 215 	 0.887687 	 6 	 1074437.000000
instancesConflicts/BPPC_3_5_1.txt 	 198 	 257 	 0.793374 	 6 	 1502556.000000
instancesConflicts/BPPC_3_5_2.txt 	 201 	 256 	 0.846715 	 7 	 1652933.000000
instancesConflicts/BPPC_3_5_3.txt 	 202 	 262 	 0.783990 	 6 	 1516074.000000
instancesConflicts/BPPC_3_5_4.txt 	 204 	 246 	 0.828711 	 6 	 1495195.000000
instancesConflicts/BPPC_3_5_5.txt 	 206 	 241 	 0.840750 	 6 	 1447692.000000
instancesConflicts/BPPC_3_5_6.txt 	 206 	 268 	 0.827538 	 6 	 1512073.000000
instancesConflicts/BPPC_3_5_7.txt 	 207 	 253 	 0.828062 	 6 	 1453067.000000
instancesConflicts/BPPC_3_5_8.txt 	 204 	 241 	 0.815790 	 6 	 1464396.000000
instancesConflicts/BPPC_3_5_9.txt 	 196 	 241 	 0.824904 	 6 	 1554908.000000
