CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_2_3_3.txt 	 102 	 103 	 0.970265 	 9 	 191.938004 	 106 	 0
instancesConflicts/BPPC_2_3_4.txt 	 100 	 101 	 0.972535 	 15 	 250.268005 	 105 	 0
instancesConflicts/BPPC_2_3_5.txt 	 101 	 103 	 0.959929 	 10 	 170.959000 	 106 	 0
instancesConflicts/BPPC_2_3_6.txt 	 101 	 105 	 0.930538 	 7 	 152.658997 	 106 	 0
instancesConflicts/BPPC_2_3_7.txt 	 102 	 104 	 0.949147 	 7 	 136.399994 	 106 	 0
instancesConflicts/BPPC_2_3_8.txt 	 103 	 105 	 0.959395 	 8 	 206.567001 	 108 	 0
instancesConflicts/BPPC_2_3_9.txt 	 105 	 110 	 0.925126 	 9 	 217.964996 	 112 	 0
instancesConflicts/BPPC_2_3_10.txt 	 101 	 102 	 0.966854 	 9 	 197.884003 	 105 	 0
instancesConflicts/BPPC_2_4_1.txt 	 99 	 103 	 0.926756 	 7 	 173.957001 	 104 	 0
instancesConflicts/BPPC_2_4_2.txt 	 100 	 111 	 0.829640 	 6 	 187.830002 	 111 	 0
instancesConflicts/BPPC_2_4_3.txt 	 102 	 109 	 0.876143 	 6 	 164.449005 	 109 	 0
instancesConflicts/BPPC_2_4_4.txt 	 100 	 111 	 0.842153 	 6 	 185.662994 	 111 	 0
instancesConflicts/BPPC_2_4_5.txt 	 101 	 110 	 0.843677 	 6 	 174.264008 	 110 	 0
instancesConflicts/BPPC_2_4_6.txt 	 101 	 112 	 0.849452 	 10 	 295.842987 	 113 	 0
instancesConflicts/BPPC_2_4_7.txt 	 102 	 109 	 0.873169 	 6 	 166.675003 	 109 	 0
instancesConflicts/BPPC_2_4_8.txt 	 103 	 108 	 0.908370 	 6 	 171.356995 	 108 	 0
instancesConflicts/BPPC_2_4_9.txt 	 105 	 121 	 0.806937 	 6 	 217.126999 	 121 	 0
instancesConflicts/BPPC_2_4_10.txt 	 101 	 109 	 0.857260 	 6 	 181.621994 	 109 	 0
instancesConflicts/BPPC_2_5_1.txt 	 99 	 117 	 0.751817 	 6 	 236.584000 	 117 	 1
instancesConflicts/BPPC_2_5_2.txt 	 100 	 132 	 0.640632 	 6 	 227.563004 	 132 	 0
instancesConflicts/BPPC_2_5_3.txt 	 102 	 120 	 0.767863 	 6 	 237.996002 	 122 	 0
instancesConflicts/BPPC_2_5_4.txt 	 100 	 133 	 0.642421 	 6 	 229.440994 	 133 	 0
instancesConflicts/BPPC_2_5_5.txt 	 101 	 130 	 0.668330 	 6 	 233.931000 	 130 	 1
instancesConflicts/BPPC_2_5_6.txt 	 101 	 130 	 0.668846 	 6 	 232.895004 	 130 	 1
instancesConflicts/BPPC_2_5_7.txt 	 102 	 128 	 0.695821 	 6 	 226.164993 	 128 	 2
instancesConflicts/BPPC_2_5_8.txt 	 103 	 120 	 0.777087 	 6 	 229.384995 	 120 	 3
instancesConflicts/BPPC_2_5_9.txt 	 105 	 144 	 0.621589 	 6 	 237.054993 	 144 	 0
instancesConflicts/BPPC_2_5_10.txt 	 101 	 130 	 0.660836 	 6 	 228.434006 	 130 	 0
instancesConflicts/BPPC_2_6_1.txt 	 99 	 147 	 0.531946 	 6 	 258.181000 	 147 	 41
instancesConflicts/BPPC_2_6_2.txt 	 100 	 158 	 0.486401 	 6 	 274.324005 	 158 	 57
instancesConflicts/BPPC_2_6_3.txt 	 102 	 149 	 0.546711 	 6 	 248.626007 	 149 	 41
instancesConflicts/BPPC_2_6_4.txt 	 100 	 158 	 0.483693 	 6 	 273.902008 	 158 	 55
instancesConflicts/BPPC_2_6_5.txt 	 101 	 155 	 0.509645 	 8 	 335.106995 	 156 	 46
instancesConflicts/BPPC_2_6_6.txt 	 101 	 155 	 0.518348 	 9 	 355.045013 	 156 	 57
instancesConflicts/BPPC_2_6_7.txt 	 102 	 151 	 0.527422 	 6 	 275.618988 	 151 	 56
instancesConflicts/BPPC_2_6_8.txt 	 103 	 144 	 0.589696 	 6 	 261.398987 	 144 	 43
instancesConflicts/BPPC_2_6_9.txt 	 105 	 168 	 0.469602 	 6 	 274.636993 	 168 	 64
instancesConflicts/BPPC_2_6_10.txt 	 101 	 156 	 0.493746 	 6 	 275.003998 	 156 	 53
instancesConflicts/BPPC_2_7_1.txt 	 99 	 176 	 0.396936 	 6 	 301.677002 	 176 	 83
instancesConflicts/BPPC_2_7_2.txt 	 100 	 182 	 0.373014 	 6 	 313.996002 	 182 	 105
instancesConflicts/BPPC_2_7_3.txt 	 102 	 175 	 0.424997 	 8 	 349.665985 	 176 	 91
instancesConflicts/BPPC_2_7_4.txt 	 100 	 182 	 0.372097 	 6 	 315.592987 	 182 	 98
instancesConflicts/BPPC_2_7_5.txt 	 101 	 182 	 0.386119 	 7 	 341.674011 	 183 	 102
instancesConflicts/BPPC_2_7_6.txt 	 101 	 178 	 0.408210 	 9 	 399.188995 	 179 	 109
instancesConflicts/BPPC_2_7_7.txt 	 102 	 172 	 0.430420 	 12 	 500.632996 	 174 	 105
instancesConflicts/BPPC_2_7_8.txt 	 103 	 167 	 0.465550 	 6 	 291.755005 	 168 	 94
instancesConflicts/BPPC_2_7_9.txt 	 105 	 189 	 0.373312 	 6 	 303.489990 	 189 	 114
instancesConflicts/BPPC_2_7_10.txt 	 101 	 183 	 0.373270 	 6 	 315.348999 	 183 	 103
instancesConflicts/BPPC_2_8_1.txt 	 99 	 198 	 0.308231 	 6 	 336.384003 	 198 	 146
instancesConflicts/BPPC_2_8_2.txt 	 100 	 208 	 0.286594 	 7 	 368.489014 	 209 	 155
instancesConflicts/BPPC_2_8_3.txt 	 102 	 205 	 0.308935 	 6 	 316.683990 	 205 	 148
instancesConflicts/BPPC_2_8_4.txt 	 100 	 210 	 0.277128 	 6 	 338.403015 	 210 	 153
instancesConflicts/BPPC_2_8_5.txt 	 101 	 206 	 0.292127 	 6 	 354.005005 	 206 	 155
instancesConflicts/BPPC_2_8_6.txt 	 101 	 203 	 0.311069 	 6 	 317.240997 	 203 	 151
instancesConflicts/BPPC_2_8_7.txt 	 102 	 195 	 0.339874 	 8 	 397.795013 	 196 	 150
instancesConflicts/BPPC_2_8_8.txt 	 103 	 191 	 0.357495 	 6 	 317.140015 	 191 	 131
instancesConflicts/BPPC_2_8_9.txt 	 105 	 209 	 0.302872 	 6 	 337.071014 	 209 	 162
instancesConflicts/BPPC_2_8_10.txt 	 101 	 207 	 0.292077 	 6 	 347.127014 	 207 	 157
instancesConflicts/BPPC_2_9_1.txt 	 99 	 218 	 0.256553 	 6 	 346.877014 	 219 	 193
instancesConflicts/BPPC_2_9_2.txt 	 100 	 225 	 0.238121 	 11 	 524.010010 	 226 	 206
instancesConflicts/BPPC_2_9_3.txt 	 102 	 226 	 0.246606 	 6 	 340.377014 	 226 	 203
instancesConflicts/BPPC_2_9_4.txt 	 100 	 229 	 0.228679 	 6 	 351.578003 	 229 	 210
instancesConflicts/BPPC_2_9_5.txt 	 101 	 233 	 0.217723 	 6 	 355.444000 	 233 	 207
instancesConflicts/BPPC_2_9_6.txt 	 101 	 229 	 0.231327 	 6 	 349.260010 	 229 	 203
instancesConflicts/BPPC_2_9_7.txt 	 102 	 226 	 0.241720 	 6 	 344.385010 	 226 	 192
instancesConflicts/BPPC_2_9_8.txt 	 103 	 222 	 0.258420 	 6 	 355.048004 	 222 	 193
instancesConflicts/BPPC_2_9_9.txt 	 105 	 234 	 0.232271 	 6 	 344.630005 	 234 	 207
instancesConflicts/BPPC_2_9_10.txt 	 101 	 228 	 0.233922 	 6 	 356.902008 	 228 	 209
instancesConflicts/BPPC_3_0_1.txt 	 198 	 198 	 0.995872 	 9 	 476.622009 	 204 	 0
instancesConflicts/BPPC_3_0_2.txt 	 201 	 201 	 0.998510 	 10 	 486.722992 	 207 	 0
instancesConflicts/BPPC_3_0_3.txt 	 202 	 202 	 0.994634 	 7 	 417.545990 	 208 	 0
instancesConflicts/BPPC_3_0_4.txt 	 204 	 204 	 0.998185 	 9 	 506.875000 	 210 	 0
instancesConflicts/BPPC_3_0_5.txt 	 206 	 206 	 0.991688 	 7 	 435.007996 	 212 	 0
instancesConflicts/BPPC_3_0_6.txt 	 206 	 206 	 0.991523 	 7 	 446.989014 	 212 	 0
instancesConflicts/BPPC_3_0_7.txt 	 207 	 208 	 0.989890 	 7 	 421.233002 	 214 	 0
instancesConflicts/BPPC_3_0_8.txt 	 204 	 205 	 0.990413 	 7 	 451.410004 	 210 	 0
instancesConflicts/BPPC_3_0_9.txt 	 196 	 196 	 0.996809 	 9 	 469.446014 	 202 	 0
instancesConflicts/BPPC_3_0_10.txt 	 202 	 202 	 0.990990 	 7 	 444.588989 	 208 	 0
instancesConflicts/BPPC_3_1_1.txt 	 198 	 198 	 0.995947 	 10 	 565.221985 	 205 	 0
instancesConflicts/BPPC_3_1_2.txt 	 201 	 201 	 0.998512 	 9 	 473.356995 	 208 	 0
instancesConflicts/BPPC_3_1_3.txt 	 202 	 202 	 0.994722 	 8 	 471.173004 	 209 	 0
instancesConflicts/BPPC_3_1_4.txt 	 204 	 204 	 0.998184 	 13 	 703.200989 	 211 	 0
instancesConflicts/BPPC_3_1_5.txt 	 206 	 206 	 0.992065 	 7 	 437.471985 	 213 	 0
instancesConflicts/BPPC_3_1_6.txt 	 206 	 206 	 0.992134 	 8 	 489.230011 	 212 	 0
instancesConflicts/BPPC_3_1_7.txt 	 207 	 208 	 0.989813 	 7 	 444.782990 	 214 	 0
instancesConflicts/BPPC_3_1_8.txt 	 204 	 205 	 0.990447 	 7 	 475.416992 	 211 	 0
instancesConflicts/BPPC_3_1_9.txt 	 196 	 196 	 0.996810 	 10 	 535.445984 	 202 	 0
instancesConflicts/BPPC_3_1_10.txt 	 202 	 202 	 0.991332 	 7 	 433.891998 	 208 	 0
instancesConflicts/BPPC_3_2_1.txt 	 198 	 199 	 0.986165 	 13 	 749.288025 	 205 	 0
instancesConflicts/BPPC_3_2_2.txt 	 201 	 202 	 0.988971 	 11 	 531.994019 	 208 	 0
instancesConflicts/BPPC_3_2_3.txt 	 202 	 203 	 0.985921 	 10 	 536.111023 	 209 	 0
instancesConflicts/BPPC_3_2_4.txt 	 204 	 205 	 0.989652 	 7 	 508.684998 	 211 	 0
instancesConflicts/BPPC_3_2_5.txt 	 206 	 206 	 0.991604 	 13 	 715.952026 	 213 	 0
instancesConflicts/BPPC_3_2_6.txt 	 206 	 206 	 0.991448 	 20 	 1032.911987 	 214 	 0
instancesConflicts/BPPC_3_2_7.txt 	 207 	 208 	 0.989672 	 10 	 595.335022 	 215 	 0
instancesConflicts/BPPC_3_2_8.txt 	 204 	 205 	 0.990318 	 10 	 669.158020 	 212 	 0
instancesConflicts/BPPC_3_2_9.txt 	 196 	 197 	 0.987243 	 9 	 482.183014 	 204 	 0
instancesConflicts/BPPC_3_2_10.txt 	 202 	 202 	 0.991556 	 11 	 622.968018 	 208 	 0
instancesConflicts/BPPC_3_3_1.txt 	 198 	 202 	 0.958565 	 9 	 626.901001 	 206 	 0
instancesConflicts/BPPC_3_3_2.txt 	 201 	 208 	 0.948723 	 8 	 433.092987 	 210 	 0
instancesConflicts/BPPC_3_3_3.txt 	 202 	 208 	 0.948647 	 9 	 568.690979 	 212 	 0
instancesConflicts/BPPC_3_3_4.txt 	 204 	 206 	 0.979468 	 14 	 829.250000 	 212 	 0
instancesConflicts/BPPC_3_3_5.txt 	 206 	 208 	 0.973487 	 14 	 752.979004 	 214 	 0
instancesConflicts/BPPC_3_3_6.txt 	 206 	 208 	 0.976116 	 25 	 1502.553955 	 216 	 0
