CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_2_7_7.txt 	 102 	 174 	 0.972004 	 18 	 991939.000000
instancesConflicts/BPPC_2_7_8.txt 	 103 	 170 	 0.949260 	 11 	 652148.000000
instancesConflicts/BPPC_2_7_9.txt 	 105 	 192 	 0.942164 	 11 	 702080.000000
instancesConflicts/BPPC_2_7_10.txt 	 101 	 185 	 0.934762 	 11 	 716456.000000
instancesConflicts/BPPC_2_8_1.txt 	 99 	 200 	 0.953905 	 11 	 793742.000000
instancesConflicts/BPPC_2_8_2.txt 	 100 	 209 	 0.951232 	 11 	 807277.000000
instancesConflicts/BPPC_2_8_3.txt 	 102 	 206 	 0.960524 	 11 	 753467.000000
instancesConflicts/BPPC_2_8_4.txt 	 100 	 211 	 0.953372 	 11 	 809017.000000
instancesConflicts/BPPC_2_8_5.txt 	 101 	 207 	 0.974381 	 19 	 1279321.000000
instancesConflicts/BPPC_2_8_6.txt 	 101 	 206 	 0.970288 	 11 	 779450.000000
instancesConflicts/BPPC_2_8_7.txt 	 102 	 196 	 0.973681 	 13 	 870333.000000
instancesConflicts/BPPC_2_8_8.txt 	 103 	 193 	 0.964769 	 22 	 1327530.000000
instancesConflicts/BPPC_2_8_9.txt 	 105 	 211 	 0.980448 	 21 	 1384748.000000
instancesConflicts/BPPC_2_8_10.txt 	 101 	 208 	 0.959704 	 11 	 831362.000000
instancesConflicts/BPPC_2_9_1.txt 	 99 	 219 	 0.985504 	 20 	 1359207.000000
instancesConflicts/BPPC_2_9_2.txt 	 100 	 226 	 0.985164 	 15 	 1107627.000000
instancesConflicts/BPPC_2_9_3.txt 	 102 	 227 	 0.982956 	 11 	 850155.000000
instancesConflicts/BPPC_2_9_4.txt 	 100 	 229 	 0.981778 	 11 	 875132.000000
instancesConflicts/BPPC_2_9_5.txt 	 101 	 233 	 0.982079 	 11 	 910452.000000
instancesConflicts/BPPC_2_9_6.txt 	 101 	 229 	 0.982035 	 11 	 870042.000000
instancesConflicts/BPPC_2_9_7.txt 	 102 	 226 	 0.980321 	 20 	 1387299.000000
instancesConflicts/BPPC_2_9_8.txt 	 103 	 221 	 0.985003 	 16 	 1167352.000000
instancesConflicts/BPPC_2_9_9.txt 	 105 	 234 	 0.982816 	 11 	 878181.000000
