CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_2_7_10.txt 	 101 	 183 	 0.926591 	 6 	 469.044006 	 183 	 103
instancesConflicts/BPPC_2_8_1.txt 	 99 	 198 	 0.972137 	 12 	 847.856995 	 198 	 146
instancesConflicts/BPPC_2_8_2.txt 	 100 	 208 	 0.963360 	 7 	 593.937012 	 209 	 155
instancesConflicts/BPPC_2_8_3.txt 	 102 	 205 	 0.957137 	 6 	 505.817993 	 205 	 148
instancesConflicts/BPPC_2_8_4.txt 	 100 	 210 	 0.954817 	 6 	 541.083984 	 210 	 153
instancesConflicts/BPPC_2_8_5.txt 	 101 	 206 	 0.965559 	 6 	 541.090027 	 206 	 155
instancesConflicts/BPPC_2_8_6.txt 	 101 	 203 	 0.964194 	 6 	 497.695007 	 203 	 151
instancesConflicts/BPPC_2_8_7.txt 	 102 	 195 	 0.972914 	 9 	 675.668030 	 196 	 150
instancesConflicts/BPPC_2_8_8.txt 	 103 	 191 	 0.952465 	 6 	 482.869995 	 191 	 131
instancesConflicts/BPPC_2_8_9.txt 	 105 	 209 	 0.971227 	 6 	 536.208984 	 209 	 162
instancesConflicts/BPPC_2_8_10.txt 	 101 	 207 	 0.967819 	 6 	 543.538025 	 207 	 157
instancesConflicts/BPPC_2_9_1.txt 	 99 	 218 	 0.983628 	 7 	 612.898987 	 219 	 193
instancesConflicts/BPPC_2_9_2.txt 	 100 	 226 	 0.985052 	 6 	 577.979004 	 226 	 206
instancesConflicts/BPPC_2_9_3.txt 	 102 	 226 	 0.984914 	 6 	 558.210999 	 226 	 203
instancesConflicts/BPPC_2_9_4.txt 	 100 	 229 	 0.987075 	 6 	 581.245972 	 229 	 210
instancesConflicts/BPPC_2_9_5.txt 	 101 	 233 	 0.983097 	 6 	 592.218018 	 233 	 207
instancesConflicts/BPPC_2_9_6.txt 	 101 	 230 	 0.982069 	 6 	 584.023010 	 229 	 203
instancesConflicts/BPPC_2_9_7.txt 	 102 	 226 	 0.977709 	 6 	 570.575012 	 226 	 192
instancesConflicts/BPPC_2_9_8.txt 	 103 	 221 	 0.984970 	 12 	 939.117981 	 222 	 193
instancesConflicts/BPPC_2_9_9.txt 	 105 	 234 	 0.984100 	 6 	 581.611023 	 234 	 207
instancesConflicts/BPPC_2_9_10.txt 	 101 	 228 	 0.985900 	 6 	 590.916016 	 228 	 209
instancesConflicts/BPPC_3_0_1.txt 	 198 	 198 	 0.995872 	 9 	 481.455994 	 204 	 0
instancesConflicts/BPPC_3_0_2.txt 	 201 	 201 	 0.998510 	 10 	 495.845001 	 207 	 0
instancesConflicts/BPPC_3_0_3.txt 	 202 	 202 	 0.994634 	 7 	 420.968994 	 208 	 0
instancesConflicts/BPPC_3_0_4.txt 	 204 	 204 	 0.998185 	 9 	 518.585022 	 210 	 0
instancesConflicts/BPPC_3_0_5.txt 	 206 	 206 	 0.991688 	 7 	 442.631989 	 212 	 0
instancesConflicts/BPPC_3_0_6.txt 	 206 	 206 	 0.991523 	 7 	 457.183014 	 212 	 0
instancesConflicts/BPPC_3_0_7.txt 	 207 	 208 	 0.989890 	 7 	 422.302002 	 214 	 0
instancesConflicts/BPPC_3_0_8.txt 	 204 	 205 	 0.990413 	 7 	 456.669006 	 210 	 0
instancesConflicts/BPPC_3_0_9.txt 	 196 	 196 	 0.996809 	 9 	 476.204010 	 202 	 0
instancesConflicts/BPPC_3_0_10.txt 	 202 	 202 	 0.990990 	 7 	 448.591003 	 208 	 0
