CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_3_2_10.txt 	 202 	 202 	 0.991183 	 14 	 684136.000000
instancesConflicts/BPPC_3_3_1.txt 	 198 	 201 	 0.971298 	 30 	 1669660.000000
instancesConflicts/BPPC_3_3_2.txt 	 201 	 204 	 0.976443 	 34 	 1584621.000000
instancesConflicts/BPPC_3_3_3.txt 	 202 	 205 	 0.972255 	 26 	 1378304.000000
instancesConflicts/BPPC_3_3_4.txt 	 204 	 206 	 0.982724 	 19 	 1133278.000000
instancesConflicts/BPPC_3_3_5.txt 	 206 	 208 	 0.974592 	 18 	 1021165.000000
instancesConflicts/BPPC_3_3_6.txt 	 206 	 210 	 0.964360 	 26 	 1551111.000000
instancesConflicts/BPPC_3_3_7.txt 	 207 	 211 	 0.964282 	 22 	 1235528.000000
instancesConflicts/BPPC_3_3_8.txt 	 204 	 206 	 0.981300 	 23 	 1299274.000000
instancesConflicts/BPPC_3_3_9.txt 	 196 	 199 	 0.973727 	 29 	 1415072.000000
instancesConflicts/BPPC_3_3_10.txt 	 202 	 205 	 0.968647 	 30 	 1711008.000000
instancesConflicts/BPPC_3_4_1.txt 	 198 	 224 	 0.847205 	 51 	 4159050.000000
instancesConflicts/BPPC_3_4_2.txt 	 201 	 224 	 0.868150 	 48 	 3649588.000000
instancesConflicts/BPPC_3_4_3.txt 	 202 	 227 	 0.852304 	 49 	 3793747.000000
instancesConflicts/BPPC_3_4_4.txt 	 204 	 216 	 0.916091 	 31 	 2764121.000000
instancesConflicts/BPPC_3_4_5.txt 	 206 	 214 	 0.940177 	 45 	 3278224.000000
instancesConflicts/BPPC_3_4_6.txt 	 206 	 233 	 0.844238 	 48 	 4222263.000000
instancesConflicts/BPPC_3_4_7.txt 	 207 	 220 	 0.915807 	 39 	 3184566.000000
instancesConflicts/BPPC_3_4_8.txt 	 204 	 218 	 0.890418 	 11 	 1099669.000000
instancesConflicts/BPPC_3_4_9.txt 	 196 	 211 	 0.900108 	 38 	 3035356.000000
instancesConflicts/BPPC_3_4_10.txt 	 202 	 221 	 0.883500 	 63 	 5066958.000000
instancesConflicts/BPPC_3_5_1.txt 	 198 	 269 	 0.642085 	 15 	 2218754.000000
instancesConflicts/BPPC_3_5_2.txt 	 201 	 269 	 0.664890 	 27 	 3491461.000000
instancesConflicts/BPPC_3_5_3.txt 	 202 	 274 	 0.649900 	 19 	 2661146.000000
instancesConflicts/BPPC_3_5_4.txt 	 204 	 259 	 0.698864 	 12 	 1863932.000000
instancesConflicts/BPPC_3_5_5.txt 	 206 	 256 	 0.735239 	 27 	 3223102.000000
instancesConflicts/BPPC_3_5_6.txt 	 206 	 277 	 0.653472 	 41 	 5101470.000000
instancesConflicts/BPPC_3_5_7.txt 	 207 	 266 	 0.706771 	 39 	 4301565.000000
instancesConflicts/BPPC_3_5_8.txt 	 204 	 258 	 0.711057 	 11 	 1654078.000000
instancesConflicts/BPPC_3_5_9.txt 	 196 	 253 	 0.701317 	 39 	 4476656.000000
instancesConflicts/BPPC_3_5_10.txt 	 202 	 277 	 0.615317 	 11 	 1781761.000000
instancesConflicts/BPPC_3_6_1.txt 	 198 	 306 	 0.519867 	 35 	 5639672.000000
instancesConflicts/BPPC_3_6_2.txt 	 201 	 313 	 0.516368 	 49 	 7291498.000000
instancesConflicts/BPPC_3_6_3.txt 	 202 	 323 	 0.482905 	 11 	 2125450.000000
instancesConflicts/BPPC_3_6_4.txt 	 204 	 314 	 0.520471 	 15 	 2604962.000000
instancesConflicts/BPPC_3_6_5.txt 	 206 	 303 	 0.560133 	 28 	 4190517.000000
instancesConflicts/BPPC_3_6_6.txt 	 206 	 325 	 0.498254 	 15 	 2652666.000000
instancesConflicts/BPPC_3_6_7.txt 	 207 	 320 	 0.519307 	 22 	 3406035.000000
instancesConflicts/BPPC_3_6_8.txt 	 204 	 306 	 0.549418 	 18 	 2969900.000000
instancesConflicts/BPPC_3_6_9.txt 	 196 	 302 	 0.530036 	 38 	 5837670.000000
instancesConflicts/BPPC_3_6_10.txt 	 202 	 323 	 0.480670 	 11 	 2142018.000000
instancesConflicts/BPPC_3_7_1.txt 	 198 	 349 	 0.407741 	 32 	 5814017.000000
